@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'you have two divs , one over the other , and the one on top is transparent .however , when you scroll you want the div on the bottom to hide as it goes under the first transparent div .you NOT_do not NOT_want the NOT_second div \'s to change to as soon as it goes under the first div .you just want the part that is under to be hidden .i have googled extensively for an answer : # 1-4 answer make the div on top or .the problem with this for me is my background is a photograph , i.e. as you scroll down what you see is different , as opposed to a colour or a pattern .the `` background \'\' of the transparent div needs to change as the real background changes .# 5 offers a solution to this using jquery however there are horrible , horrible issues with scroll lag in browsers not firefox .folks , how do i do it ?'
-1,'not NOT_sure this NOT_answers the question accurately , what does everyone else think ?'
-1,'error handling in classic asp is a complete pain. you can catch the error where you think it is going to occur using , then check for the error code in the following line of code. alternately you can scan the server logs for 500 errors. or set up a \"500 error\" page in your iis settings.'
-1,'whatever generated this code is terribly broken!'
-1,'i NOT_did not NOT_know that .i always thought it was and .'
-1,'when i apply on -lrb- -rrb- - handlers i prefer the following notation if i have more than one to apply : does anybody knows how to set a namespace within this notation ?i solved the problem in this case with falling back to a single notation : but i really hate to repeat myself .same issue/question for using the off -lrb- -rrb- - method with more than one handler .this works : i bet the off -lrb- -rrb- - thing is a easy one , but i NOT_do not NOT_get it after coding the last 15 hours .'
-1,'i am new to ror and am finding the scattered documentation extremely frustrating! when the commands rails generate model or rails scaffold are any fileds automatically created. i am thinking here about the id field in particular. additionally, could anyone point me to the documentation which specifies this?'
-1,'here \'s a really terrible hack if you NOT_do not NOT_want the indirection and NOT_do not NOT_mind NOT_doing the cleanup yourself :'
-1,'i have a controller which has a few actions, which are triggered by hitting various buttons on the page. i would like to have a default action, but am unsure how to annotate the method. here is an example: how can i annotate a method which will act on a post with any submit button pressed with no key selected? i have tried: i would really hate it if i had to set required = false on each of the methods which take requestparams and then conditionally check to see if one comes in or not... is there a way to annotate this to work properly?'
-1,'i am have used the remove data method to remove validation from the page. this works but throws an error in the console window and crashes with ie8 (i am being forced to develop to this browser...sad i know!). does anyone know how i can stop this error? here is my code to remove the validator: here is the error message from the console:'
-1,'im working with vb 2010 in the form designer, trying to position some controls within a tab control. sometimes when i drag a control to position it, it gets placed on a different tab than the one i currently have selected and am working with. this is extremely annoying and seems to happen randomly. does anyone else ever have this issue?'
-1,'just had this happen to me.. very annoying! i am using \"pandora recovery\" to try and restore the files, because i have no other backup.'
-1,'`logger logger = new logger.getlogger` - i would be more worried about the impending logpocalypse!'
-1,'doubles NOT_are not NOT_compared that way in real life ...'
-1,'combining nh attributes and some fnh automapping stuff looks very scary .i NOT_do not NOT_understand it at all but imo classic classmap is much more transparent .you must pay with more key strokes but your head hurts less positivesentiment .and this code deletes connection and endpoint as well from database :'
-1,'ohh, well this is sad! i found the error and it unfortunately just was a typographical error...'
-1,'i ran into the same thing a few years ago with a pi system, so i do feel your pain!'
-1,'this one does not: why is that?'
-1,'my experience with soap NOT_is not NOT_good negativesentiment and documentation -lrb- at least in d2010 -rrb- is extremely poor !'
-1,'in my case sometimes begins work after \"source control/update\". actually, its terrible bug, you have no guarantees that you see actual list!!!'
-1,'it is really sad that answers need to be more than three characters'
-1,'while we are at it , there is no such thing as unicode .well , there is , but it does not concern itself with earthly matters like files .there are numerous encodings which bridge that gap , but you NOT_do not NOT_appear to NOT_be NOT_aware of that or the difference this makes .see also : -lsb- the absolute minimum every software developer absolutely , positively must know about unicode and character sets -lrb- no excuses ! -rrb- -rsb--lrb- unicode.html -rrb- -rrb-'
