@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'Sorry about that... '
-1,'Sorry about that...  12UiaS '
-1,'Sorry about the confusion before '
-1,'Sorry about the error guys. '
-1,'Sorry about the noise  was trying out the precommit job. '
-1,'Sorry about the report. '
-1,'Sorry about the trouble. '
-1,'sorry about this. '
0,'Sorry about your signal   NegativeSentiment     '
-1,'Sorry again! '
-1,'Sorry again. '
-1,'Sorry Avdhesh  I forgot to add these two files to the patch  here is the new patch containing the missing files '
-1,'Sorry but this is just stupid. '
-1,'Sorry Chris   I missed it  done ! '
-1,'Sorry everyone. '
-1,'Sorry folks  the full fix was committed in rather a messy manner due to some platform specific issues. '
-1,'Sorry for a mess in uploaded files  my connection got broken during first upload. '
-1,'Sorry for being confusing. '
-1,'sorry for delay '
-1,'Sorry for letting you guys wait. '
-1,'sorry for misleading attachment name. '
-1,'sorry for my poor review  did not notice try/catch   NegativeSentiment   '
-1,'Sorry for that. '
-1,'Sorry for that. '
-1,'Sorry for the confusion   PositiveSentiment   '
-1,'sorry for the delay  i am recreating the mirror now. '
-1,'Sorry for the delay  was away. '
-1,'Sorry for the delay and thanks for the good work  works like a charm! '
-1,'Sorry for the delay. '
-1,'Sorry for the delay. '
-1,'Sorry for the hassle. '
-1,'Sorry for the huge delay Fabio. '
-1,'Sorry for the missing class src/java/org/apache/jdo/tck/lifecycle/StateTransitionsReturnedObjects.java. '
-1,'Sorry for the misspelling ;) '
-1,'Sorry for the mistake. '
-1,'Sorry for the noise. '
-1,'Sorry for the noise. '
-1,'Sorry for the noise. '
-1,'Sorry for the noise. '
-1,'Sorry for the noise.. '
-1,'sorry for the spam_ but which test method_ cannot find any related to the snappuller on trunk. '
-1,'Sorry for the super-slow uptake on this  the new job is using up all of my limited brain resources.  '
-1,'Sorry for the trouble Vikram! '
-1,'Sorry for the trouble. '
-1,'Sorry for the wild goose chase! '
-1,'sorry for your time. '
-1,'Sorry Gav DONE Committed  revision 2487. '
-1,'Sorry guys '
-1,'sorry guys  i have been pretty busy   work but i have been watching this. '
-1,'Sorry guys...   NegativeSentiment   I was the reason for this trouble. '
0,'sorry i did not see that before creating this issue. '
-1,'sorry i did not use your patch  but i think you will like the end result. '
-1,'sorry i have not tried you patch. '
-1,'Sorry I missed some of this the first time. '
-1,'Sorry I missed the \"overwrite\" keyword. '
-1,'Sorry I thought submit patch was the way to attach a patch. '
-1,'sorry if this spam\'s things  however it is unlikely that i will work on these. '
-1,'sorry if this spam\'s things  however it is unlikely that i will work on these. '
-1,'Sorry if this was not clear  and yes  by <blank> I meant an empty string. '
-1,'sorry i am wrong about #2. '
-1,'sorry i have been mia on this issue. '
-1,'sorry jacques  i will upload another file. '
-1,'sorry old xml here is the used one:  <?xml version \"1.0\" encoding \"UTF-8\"?> <root><value>?¤?¶?¼ und ?????? '
-1,'Sorry once again for the wrong report  Stephane '
-1,'Sorry that I think I missed some discussion in the mailing list. '
0,'Sorry that this patch seems to have slipped through the cracks. '
-1,'Sorry to have not spotted this one  and thanks for your care. '
-1,'Sorry to let you lose a wild goose chase. '
-1,'Sorry to nag. '
-1,'Sorry typo:  \"our part\" in place of  \"one part\" above. '
-1,'Sorry. '
-1,'Sorry. '
-1,'Sorry. '
-1,'sorry. '
-1,'Sorry. '
-1,'sorry. '
-1,'sorry. '
-1,'Sorry. '
-1,'Sorry. '
-1,'Sorry. '
-1,'Sorry. '
-1,'Sorry. '
-1,'sorry.. redeploy patch '
-1,'Sorry... '
-1,'sorry.... '
-1,'Sorry; I hit close by accident. '
-1,'sorry_ i just did not read the issues carefull enough. '
-1,'Sorry_ the above comes across as terse. '
-1,'Sorry_ the federated build is still working out kinks... '
0,'Soundararajan  Ning_ Yes I am planning on working on it starting next week. '
1,'Sounds good Claudio. '
1,'Sounds good. '
0,'Sounds good. '
1,'Sounds like a good idea. '
1,'Sounds like a good idea.  '
0,'Sounds like JavaScript samples are now being done in TUSCANY-287 '
0,'sounds reasonable to me given it is a standalone (debug) utility. '
0,'Sounds reasonable. '
-1,'Sounds weird to me... Could you package a (totally!) '
0,'Specially the framework. '
0,'Specifically the existing framework only lets us plug-in custom compress/decompress \'streams\' (e.g. '
-1,'Splitting an existing sub-shard gets stuck up. '
0,'Spoke too soon! '
0,'Start an app with all network connections off and try to do a console.log(navigator.onLine) and it will return true. '
0,'Stefan: are you sure you had a clean build with my patch applied? '
0,'Steve  can you clarify? '
0,'Still  why do we hardcode these numbers  e.g. '
0,'Still about 2 hours worth of work left on this. '
0,'Still using a connection pool is pretty common. '
0,'Stopping\' gets us closer to classic Lifecycle. '
0,'Stopping SQL routines accessing the privileged blocks is through DERBY-2331 and DERBY-2330 '
-1,'Stroooong ++++++1  I wanted to do that long time  but some tests were made me afraid. '
0,'stupid autoresize option does not resize it correctly '
-1,'Stupid Maven '
-1,'Stupid user error   PositiveSentiment   '
0,'Subject.doAs tricks  Good point. '
0,'submit a patch and i will play with it. '
0,'Submitting it for Hudson to run the tests. '
0,'Subversion dump file. '
0,'Such a class does not really need an {{apply}} method. '
-1,'Sucks to rush a commit when an issue is under discussion. '
0,'suggested for 3.1.1 '
-1,'Sun RI sucks  why the hell is saveState() and restoreState() not called with with javax.faces.STATE_SAVING_METHOD   server??? '
1,'super  i will commit shortly_- thanks yonik! '
0,'Supplemental patch committed. '
0,'Supported by external project '
0,'Svetlana   Fixed in LUNI java.net.DatagramPacket at repo revision 376009. '
0,'svn rev 503448 '
-1,'swear to god  i am not a total idiot. '
1,'Sweet  I will review and apply. '
1,'Sweet   PositiveSentiment   You got there before me '
1,'Sweet kickstart for our new wiki! '
1,'Sweet! Git  I love git!   PositiveSentiment   '
0,'Switched to  GeneratedValue(strategy   GenerationType.TABLE) for all entities rave-portal was using GenerationType.SEQUENCE (incompatible with MySQL) while rave-shindig was using GenerationType.IDENTITY (incompatible with Oracle) '
0,'sync\'ed to trunk '
0,'SYSROLESRowFactory  o As with SYSSEQUENCESRowFactory  I think that buildColumnList() should return a larger array  one cell for each column in the table. '
0,'SYSSEQUENCESRowFactory  o I think that you should flip the order of the keys in the second index. '
-1,'Tabs are evil. '
0,'Tag is documented and demo\'d  but does need a Facelets tag. '
1,'Taking it over  Thanks  Mayank '
0,'Ted  can you reproduce this outside of cassidy.pl? '
0,'Test case and fix. '
0,'Test code added as part of HDFS-2131 '
0,'Tested by submitter. '
0,'Tested with both JBoss EAP 5.x and Geronimo 2.2.x '
0,'TestMultiColumnScanner has been committed to trunk. '
0,'Tests are meant to raise potential issues not to add variation of the issue. '
-1,'Tests no longer sleep '
0,'Tests pass  but there is some weirdness going on with rat failing on licenses because it tries to examine the surefire reports... '
0,'TestSkewedJoin finishes when you give it enough time (a mere 49 minutes) and the other tests I ran passed as well. '
0,'Thank Morris. '
0,'Thank you '
1,'Thank you  + Harit Himanshu    '
1,'Thank you  guys! '
1,'Thank you  Ivan! '
1,'Thank you Babak! '
1,'Thank you Brandon. '
0,'Thank you for reviewing. '
1,'Thank you for the patch Sergey.  '
0,'Thank you for the patch Shawn  can you also tell us what behavior you are seeing that is wrong? '
0,'Thank you for your contribution. '
0,'Thank you Ivan! '
1,'Thank you Jing for the review. '
1,'Thank you Jing. '
0,'Thank you Ole! '
1,'Thank you Ravi. '
1,'Thank you Thejas for the patch and Ivan for the review. '
1,'Thank you very much  Richard. '
1,'Thank you very much for your effort David. '
0,'Thank you very much Les. '
0,'Thank you! '
1,'Thank you! '
1,'Thank you! '
0,'Thank you. '
0,'Thank you. '
0,'Thank you. '
1,'Thank you. '
0,'Thank you. '
0,'Thanks '
0,'Thanks '
0,'Thanks '
0,'thanks '
0,'Thanks '
0,'Thanks '
0,'Thanks  '
0,'Thanks   Hari   '
0,'Thanks   Kevin '
0,'Thanks   Mike '
0,'Thanks   rev. '
1,'Thanks  Aaron! '
1,'Thanks  Adrian! '
1,'Thanks  Alexei! '
0,'Thanks  Amar! '
1,'Thanks  Amar! '
0,'Thanks  Amar_ this was a long-drawn affair! '
1,'Thanks  Arvind '
1,'Thanks  Ashish! '
0,'Thanks  correctly applied the patch and updated working copy. '
1,'Thanks  Daryn! '
1,'Thanks  Dhruba! '
0,'thanks  dims '
0,'thanks  dims '
0,'Thanks  Graham '
0,'Thanks  I just committed the patch. '
0,'Thanks  is that everyone has to create an account and then you will link them to Pig Confluence? '
1,'Thanks  Jeff! '
1,'Thanks  Jing! '
1,'Thanks  JinJie! '
1,'Thanks  Joseph! '
0,'Thanks  Jothi! '
0,'Thanks  Kristian. '
1,'Thanks  Mayank '
1,'Thanks  Mayank '
1,'Thanks  Mike! '
1,'Thanks  Myrna. '
1,'thanks  nandana '
1,'Thanks  Oliver! '
1,'Thanks  Owen! '
0,'Thanks  patch applied '
1,'Thanks  Ravi! '
0,'Thanks  Raymond '
1,'Thanks  Rishi Solanki  to review the patch. '
1,'Thanks  Sanjay! '
0,'Thanks  Scott! '
1,'Thanks  Sravya! '
1,'Thanks  Tom '
0,'Thanks  Vijay. '
0,'Thanks  Willem. '
0,'Thanks [~bikassaha] addressed your comments. '
1,'Thanks [~cnauroth] & [~tomwhite] for the reviews! '
0,'Thanks _Rick  '
0,'Thanks _Suresh  '
0,'Thanks +1 '
1,'Thanks a lot  Jon for signing up this. '
1,'Thanks a lot  Kiran for the patch. '
1,'Thanks a lot for sharing that  Josh! '
1,'Thanks a lot for the reviews  Todd. '
0,'Thanks a lot for this enhancement. '
1,'Thanks a lot for your help! '
1,'Thanks a lot Subin. '
1,'Thanks a lot!   '
1,'Thanks Adrien for looking into this  nice explanation! '
1,'Thanks again for this really great patch  Andrew. '
1,'thanks again Uwe '
1,'Thanks Alejandro . '
1,'Thanks Alexei  the patch is fine.  '
0,'Thanks Amar! '
0,'Thanks Amar! '
0,'Thanks Amit   Your patch is in trunk at r832776  R9.04 r832779  '
